Scircuit	Syear	prob_x0x_dem	prob_x1x_dem	prob_x2x_dem	prob_3x_dem	prob_1x_dem	prob_2x_dem	prob_x0x_female	prob_x1x_female	prob_x2x_female	prob_3x_female	prob_1x_female	prob_2x_female	prob_x0x_nonwhite	prob_x1x_nonwhite	prob_x2x_nonwhite	prob_3x_nonwhite	prob_1x_nonwhite	prob_2x_nonwhite	prob_x0x_black	prob_x1x_black	prob_x2x_black	prob_3x_black	prob_1x_black	prob_2x_black	prob_x0x_jewish	prob_x1x_jewish	prob_x2x_jewish	prob_3x_jewish	prob_1x_jewish	prob_2x_jewish	prob_x0x_catholic	prob_x1x_catholic	prob_x2x_catholic	prob_3x_catholic	prob_1x_catholic	prob_2x_catholic	prob_x0x_instate_ba	prob_x1x_instate_ba	prob_x2x_instate_ba	prob_3x_instate_ba	prob_1x_instate_ba	prob_2x_instate_ba	prob_x0x_ba_public	prob_x1x_ba_public	prob_x2x_ba_public	prob_3x_ba_public	prob_1x_ba_public	prob_2x_ba_public	prob_x0x_jd_public	prob_x1x_jd_public	prob_x2x_jd_public	prob_3x_jd_public	prob_1x_jd_public	prob_2x_jd_public	prob_x0x_llm_sjd	prob_x1x_llm_sjd	prob_x2x_llm_sjd	prob_3x_llm_sjd	prob_1x_llm_sjd	prob_2x_llm_sjd	prob_x0x_elev	prob_x1x_elev	prob_x2x_elev	prob_3x_elev	prob_1x_elev	prob_2x_elev	prob_x0x_noreligion	prob_x1x_noreligion	prob_x2x_noreligion	prob_3x_noreligion	prob_1x_noreligion	prob_2x_noreligion	prob_x0x_mainline	prob_x1x_mainline	prob_x2x_mainline	prob_3x_mainline	prob_1x_mainline	prob_2x_mainline	prob_x0x_evangelical	prob_x1x_evangelical	prob_x2x_evangelical	prob_3x_evangelical	prob_1x_evangelical	prob_2x_evangelical	prob_x0x_protestant	prob_x1x_protestant	prob_x2x_protestant	prob_3x_protestant	prob_1x_protestant	prob_2x_protestant	prob_x0x_republican	prob_x1x_republican	prob_x2x_republican	prob_3x_republican	prob_1x_republican	prob_2x_republican	prob_x0x_male_jd_public	prob_x1x_male_jd_public	prob_x2x_male_jd_public	prob_3x_male_jd_public	prob_1x_male_jd_public	prob_2x_male_jd_public	prob_x0x_male	prob_x1x_male	prob_x2x_male	prob_3x_male	prob_1x_male	prob_2x_male	prob_x0x_female_black	prob_x1x_female_black	prob_x2x_female_black	prob_3x_female_black	prob_1x_female_black	prob_2x_female_black	prob_x0x_black_noreligion	prob_x1x_black_noreligion	prob_x2x_black_noreligion	prob_3x_black_noreligion	prob_1x_black_noreligion	prob_2x_black_noreligion	prob_x0x_female_noreligion	prob_x1x_female_noreligion	prob_x2x_female_noreligion	prob_3x_female_noreligion	prob_1x_female_noreligion	prob_2x_female_noreligion	prob_x0x_female_jd_public	prob_x1x_female_jd_public	prob_x2x_female_jd_public	prob_3x_female_jd_public	prob_1x_female_jd_public	prob_2x_female_jd_public	prob_x0x_black_jd_public	prob_x1x_black_jd_public	prob_x2x_black_jd_public	prob_3x_black_jd_public	prob_1x_black_jd_public	prob_2x_black_jd_public	prob_x0x_noreligion_jd_public	prob_x1x_noreligion_jd_public	prob_x2x_noreligion_jd_public	prob_3x_noreligion_jd_public	prob_1x_noreligion_jd_public	prob_2x_noreligion_jd_public
3	1952	0	0	0	1	1	1	1	0	0	0	0	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	.5714286	.4285714	0	0	.4285714	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	1	0	0	0	0	0	.1142857	.5142857	.3428572	.0285714	.8857144	.3714286	.5714286	.4285714	0	0	.4285714	0	.0285714	.3428572	.5142857	.1142857	.9714286	.6285715	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1953	0	0	0	1	1	1	1	0	0	0	0	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	.5714286	.4285714	0	0	.4285714	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	1	0	0	0	0	0	.1142857	.5142857	.3428572	.0285714	.8857144	.3714286	.5714286	.4285714	0	0	.4285714	0	.0285714	.3428572	.5142857	.1142857	.9714286	.6285715	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1954	0	0	0	1	1	1	1	0	0	0	0	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	.5714286	.4285714	0	0	.4285714	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	1	0	0	0	0	0	.1142857	.5142857	.3428572	.0285714	.8857144	.3714286	.5714286	.4285714	0	0	.4285714	0	.0285714	.3428572	.5142857	.1142857	.9714286	.6285715	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1955	0	0	0	1	1	1	1	0	0	0	0	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	.5714286	.4285714	0	0	.4285714	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	1	0	0	0	0	0	.1142857	.5142857	.3428572	.0285714	.8857144	.3714286	.5714286	.4285714	0	0	.4285714	0	.0285714	.3428572	.5142857	.1142857	.9714286	.6285715	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1956	0	0	0	1	1	1	1	0	0	0	0	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	.5714286	.4285714	0	0	.4285714	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	1	0	0	0	0	0	.1142857	.5142857	.3428572	.0285714	.8857144	.3714286	.5714286	.4285714	0	0	.4285714	0	.0285714	.3428572	.5142857	.1142857	.9714286	.6285715	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1957	0	0	0	1	1	1	1	0	0	0	0	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	.5714286	.4285714	0	0	.4285714	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	1	0	0	0	0	0	.1142857	.5142857	.3428572	.0285714	.8857144	.3714286	.5714286	.4285714	0	0	.4285714	0	.0285714	.3428572	.5142857	.1142857	.9714286	.6285715	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1958	0	0	0	1	1	1	1	0	0	0	0	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.5714286	.4285714	0	0	.4285714	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	.5714286	.4285714	0	0	.4285714	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	.2857143	.5714286	.1428571	0	.7142857	.1428571	1	0	0	0	0	0	.1142857	.5142857	.3428572	.0285714	.8857144	.3714286	.5714286	.4285714	0	0	.4285714	0	.0285714	.3428572	.5142857	.1142857	.9714286	.6285715	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1959	0	0	.375	.625	1	1	1	0	0	0	0	0	.625	.375	0	0	.375	0	.625	.375	0	0	.375	0	.3571429	.5357143	.1071429	0	.6428571	.1071429	.3571429	.5357143	.1071429	0	.6428571	.1071429	.625	.375	0	0	.375	0	.625	.375	0	0	.375	0	.625	.375	0	0	.375	0	1	0	0	0	0	0	.1785714	.5357143	.2678571	.0178571	.8214285	.2857143	1	0	0	0	0	0	.1785714	.5357143	.2678571	.0178571	.8214285	.2857143	.625	.375	0	0	.375	0	.0714286	.4285714	.4285714	.0714286	.9285715	.5	.625	.375	0	0	.375	0	.625	.375	0	0	.375	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1960	0	0	.375	.625	1	1	1	0	0	0	0	0	.625	.375	0	0	.375	0	.625	.375	0	0	.375	0	.3571429	.5357143	.1071429	0	.6428571	.1071429	.3571429	.5357143	.1071429	0	.6428571	.1071429	.625	.375	0	0	.375	0	.625	.375	0	0	.375	0	.625	.375	0	0	.375	0	1	0	0	0	0	0	.1785714	.5357143	.2678571	.0178571	.8214285	.2857143	1	0	0	0	0	0	.1785714	.5357143	.2678571	.0178571	.8214285	.2857143	.625	.375	0	0	.375	0	.0714286	.4285714	.4285714	.0714286	.9285715	.5	.625	.375	0	0	.375	0	.625	.375	0	0	.375	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1961	0	.0454545	.4090909	.5454546	1	.9545455	1	0	0	0	0	0	.75	.25	0	0	.25	0	.75	.25	0	0	.25	0	.5454546	.4090909	.0454545	0	.4545454	.0454545	.2545455	.5090909	.2181818	.0181818	.7454545	.2363636	.3818182	.4909091	.1227273	.0045455	.6181818	.1272727	.5454546	.4090909	.0454545	0	.4545454	.0454545	.75	.25	0	0	.25	0	1	0	0	0	0	0	.1590909	.4772727	.3181818	.0454545	.8409091	.3636364	1	0	0	0	0	0	.2545455	.5090909	.2181818	.0181818	.7454545	.2363636	.75	.25	0	0	.25	0	.1590909	.4772727	.3181818	.0454545	.8409091	.3636364	.5454546	.4090909	.0454545	0	.4545454	.0454545	.75	.25	0	0	.25	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1962	0	.0454545	.4090909	.5454546	1	.9545455	1	0	0	0	0	0	.75	.25	0	0	.25	0	.75	.25	0	0	.25	0	.5454546	.4090909	.0454545	0	.4545454	.0454545	.2545455	.5090909	.2181818	.0181818	.7454545	.2363636	.3818182	.4909091	.1227273	.0045455	.6181818	.1272727	.5454546	.4090909	.0454545	0	.4545454	.0454545	.75	.25	0	0	.25	0	1	0	0	0	0	0	.1590909	.4772727	.3181818	.0454545	.8409091	.3636364	1	0	0	0	0	0	.2545455	.5090909	.2181818	.0181818	.7454545	.2363636	.75	.25	0	0	.25	0	.1590909	.4772727	.3181818	.0454545	.8409091	.3636364	.5454546	.4090909	.0454545	0	.4545454	.0454545	.75	.25	0	0	.25	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1963	0	.0545455	.4363636	.5090909	1	.9454545	1	0	0	0	0	0	.7272727	.2727273	0	0	.2727273	0	.7272727	.2727273	0	0	.2727273	0	.5090909	.4363636	.0545455	0	.4909091	.0545455	.2121212	.5090909	.2545455	.0242424	.7878788	.2787879	.3393939	.5090909	.1454545	.0060606	.660606	.1515151	.5090909	.4363636	.0545455	0	.4909091	.0545455	.7272727	.2727273	0	0	.2727273	0	1	0	0	0	0	0	.1212121	.4545455	.3636364	.0606061	.8787879	.4242424	1	0	0	0	0	0	.2121212	.5090909	.2545455	.0242424	.7878788	.2787879	1	0	0	0	0	0	.2121212	.5090909	.2545455	.0242424	.7878788	.2787879	.5090909	.4363636	.0545455	0	.4909091	.0545455	.7272727	.2727273	0	0	.2727273	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1964	0	.0454545	.4090909	.5454546	1	.9545455	1	0	0	0	0	0	.75	.25	0	0	.25	0	.75	.25	0	0	.25	0	.3818182	.4909091	.1227273	.0045455	.6181818	.1272727	.2545455	.5090909	.2181818	.0181818	.7454545	.2363636	.2545455	.5090909	.2181818	.0181818	.7454545	.2363636	.3818182	.4909091	.1227273	.0045455	.6181818	.1272727	.5454546	.4090909	.0454545	0	.4545454	.0454545	1	0	0	0	0	0	.0909091	.4090909	.4090909	.0909091	.9090909	.5	1	0	0	0	0	0	.2545455	.5090909	.2181818	.0181818	.7454545	.2363636	1	0	0	0	0	0	.2545455	.5090909	.2181818	.0181818	.7454545	.2363636	.5454546	.4090909	.0454545	0	.4545454	.0454545	.5454546	.4090909	.0454545	0	.4545454	.0454545	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1965	0	.0454545	.4090909	.5454546	1	.9545455	1	0	0	0	0	0	.75	.25	0	0	.25	0	.75	.25	0	0	.25	0	.3818182	.4909091	.1227273	.0045455	.6181818	.1272727	.2545455	.5090909	.2181818	.0181818	.7454545	.2363636	.2545455	.5090909	.2181818	.0181818	.7454545	.2363636	.3818182	.4909091	.1227273	.0045455	.6181818	.1272727	.5454546	.4090909	.0454545	0	.4545454	.0454545	1	0	0	0	0	0	.0909091	.4090909	.4090909	.0909091	.9090909	.5	1	0	0	0	0	0	.2545455	.5090909	.2181818	.0181818	.7454545	.2363636	1	0	0	0	0	0	.2545455	.5090909	.2181818	.0181818	.7454545	.2363636	.5454546	.4090909	.0454545	0	.4545454	.0454545	.5454546	.4090909	.0454545	0	.4545454	.0454545	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1966	0	.0384615	.3846154	.5769231	1	.9615384	1	0	0	0	0	0	.7692308	.2307692	0	0	.2307692	0	.7692308	.2307692	0	0	.2307692	0	.4195804	.472028	.1048951	.0034965	.5804195	.1083916	.1958042	.4895105	.2797203	.034965	.8041958	.3146853	.1958042	.4895105	.2797203	.034965	.8041958	.3146853	.2937063	.5034965	.1888112	.013986	.7062937	.2027972	.4195804	.472028	.1048951	.0034965	.5804195	.1083916	1	0	0	0	0	0	.1223776	.4405594	.3671329	.0699301	.8776224	.4370629	1	0	0	0	0	0	.2937063	.5034965	.1888112	.013986	.7062937	.2027972	1	0	0	0	0	0	.2937063	.5034965	.1888112	.013986	.7062937	.2027972	.5769231	.3846154	.0384615	0	.4230769	.0384615	.4195804	.472028	.1048951	.0034965	.5804195	.1083916	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1967	0	.032967	.3626374	.6043956	1	.967033	1	0	0	0	0	0	.7857143	.2142857	0	0	.2142857	0	.7857143	.2142857	0	0	.2142857	0	.4532967	.4532967	.0906593	.0027473	.5467033	.0934066	.2307692	.4945055	.2472527	.0274725	.7692308	.2747253	.2307692	.4945055	.2472527	.0274725	.7692308	.2747253	.3296703	.4945055	.1648352	.010989	.6703297	.1758242	.4532967	.4532967	.0906593	.0027473	.5467033	.0934066	1	0	0	0	0	0	.0961538	.4038461	.4038461	.0961538	.9038461	.5	1	0	0	0	0	0	.2307692	.4945055	.2472527	.0274725	.7692308	.2747253	1	0	0	0	0	0	.2307692	.4945055	.2472527	.0274725	.7692308	.2747253	.6043956	.3626374	.032967	0	.3956044	.032967	.4532967	.4532967	.0906593	.0027473	.5467033	.0934066	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1968	0	.025	.325	.65	.9999999	.975	1	0	0	0	0	0	.8125	.1875	0	0	.1875	0	.8125	.1875	0	0	.1875	0	.3928571	.4714286	.1285714	.0071429	.6071429	.1357143	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.15	.45	.3375	.0625	.85	.4	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.3928571	.4714286	.1285714	.0071429	.6071429	.1357143	1	0	0	0	0	0	.15	.45	.3375	.0625	.85	.4	1	0	0	0	0	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	1	0	0	0	0	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.65	.325	.025	0	.35	.025	.3928571	.4714286	.1285714	.0071429	.6071429	.1357143	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1969	.0021978	.0791209	.4351648	.4835165	.9978022	.9186813	1	0	0	0	0	0	.8	.2	0	0	.2	0	.8	.2	0	0	.2	0	.2637363	.4945055	.2197802	.021978	.7362638	.2417582	.1846154	.4747253	.2967033	.043956	.8153846	.3406594	.1230769	.4307692	.3692308	.0769231	.8769231	.4461538	.1846154	.4747253	.2967033	.043956	.8153846	.3406594	.3626374	.4835165	.145055	.0087912	.6373627	.1538462	1	0	0	0	0	0	.1846154	.4747253	.2967033	.043956	.8153846	.3406594	1	0	0	0	0	0	.3626374	.4835165	.145055	.0087912	.6373627	.1538462	1	0	0	0	0	0	.3626374	.4835165	.145055	.0087912	.6373627	.1538462	.4835165	.4351648	.0791209	.0021978	.5164835	.0813187	.3626374	.4835165	.145055	.0087912	.6373627	.1538462	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1970	.0071429	.1285714	.4714286	.3928571	.9928572	.8642857	1	0	0	0	0	0	.8125	.1875	0	0	.1875	0	.8125	.1875	0	0	.1875	0	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.15	.45	.3375	.0625	.85	.4	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.3928571	.4714286	.1285714	.0071429	.6071429	.1357143	1	0	0	0	0	0	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	1	0	0	0	0	0	.3928571	.4714286	.1285714	.0071429	.6071429	.1357143	1	0	0	0	0	0	.3928571	.4714286	.1285714	.0071429	.6071429	.1357143	.3928571	.4714286	.1285714	.0071429	.6071429	.1357143	.3928571	.4714286	.1285714	.0071429	.6071429	.1357143	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1971	.0294118	.2426471	.4852941	.2426471	.9705882	.7279412	1	0	0	0	0	0	.8235294	.1764706	0	0	.1764706	0	.8235294	.1764706	0	0	.1764706	0	.2426471	.4852941	.2426471	.0294118	.7573529	.2720588	.2426471	.4852941	.2426471	.0294118	.7573529	.2720588	.1764706	.4632353	.3088235	.0514706	.8235294	.3602941	.2426471	.4852941	.2426471	.0294118	.7573529	.2720588	.5352941	.4014706	.0617647	.0014706	.4647059	.0632353	1	0	0	0	0	0	.2426471	.4852941	.2426471	.0294118	.7573529	.2720588	1	0	0	0	0	0	.3235294	.4852941	.1764706	.0147059	.6764706	.1911765	1	0	0	0	0	0	.3235294	.4852941	.1764706	.0147059	.6764706	.1911765	.2426471	.4852941	.2426471	.0294118	.7573529	.2720588	.5352941	.4014706	.0617647	.0014706	.4647059	.0632353	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1972	.0357143	.2678571	.4821429	.2142857	.9642857	.6964286	1	0	0	0	0	0	.8125	.1875	0	0	.1875	0	.8125	.1875	0	0	.1875	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.65	.325	.025	0	.35	.025	1	0	0	0	0	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	1	0	0	0	0	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	1	0	0	0	0	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.65	.325	.025	0	.35	.025	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1973	.0625	.3375	.45	.15	.9375	.6	1	0	0	0	0	0	.8125	.1875	0	0	.1875	0	.8125	.1875	0	0	.1875	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.5107143	.4178571	.0696429	.0017857	.4892857	.0714286	1	0	0	0	0	0	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	1	0	0	0	0	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	1	0	0	0	0	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.15	.45	.3375	.0625	.85	.4	.5107143	.4178571	.0696429	.0017857	.4892857	.0714286	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1974	.0625	.3375	.45	.15	.9375	.6	1	0	0	0	0	0	.8125	.1875	0	0	.1875	0	.8125	.1875	0	0	.1875	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.5107143	.4178571	.0696429	.0017857	.4892857	.0714286	1	0	0	0	0	0	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	1	0	0	0	0	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	1	0	0	0	0	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.15	.45	.3375	.0625	.85	.4	.5107143	.4178571	.0696429	.0017857	.4892857	.0714286	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1975	.0625	.3375	.45	.15	.9375	.6	1	0	0	0	0	0	.8125	.1875	0	0	.1875	0	.8125	.1875	0	0	.1875	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.5107143	.4178571	.0696429	.0017857	.4892857	.0714286	1	0	0	0	0	0	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	1	0	0	0	0	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	1	0	0	0	0	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.15	.45	.3375	.0625	.85	.4	.5107143	.4178571	.0696429	.0017857	.4892857	.0714286	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1976	.0625	.3375	.45	.15	.9375	.6	1	0	0	0	0	0	.8125	.1875	0	0	.1875	0	.8125	.1875	0	0	.1875	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.5107143	.4178571	.0696429	.0017857	.4892857	.0714286	1	0	0	0	0	0	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	1	0	0	0	0	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	1	0	0	0	0	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.15	.45	.3375	.0625	.85	.4	.5107143	.4178571	.0696429	.0017857	.4892857	.0714286	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1977	.0625	.3375	.45	.15	.9375	.6	1	0	0	0	0	0	.8125	.1875	0	0	.1875	0	.8125	.1875	0	0	.1875	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.2142857	.4821429	.2678571	.0357143	.7857143	.3035714	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.5107143	.4178571	.0696429	.0017857	.4892857	.0714286	1	0	0	0	0	0	.15	.45	.3375	.0625	.85	.4	1	0	0	0	0	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	1	0	0	0	0	0	.2946429	.4910714	.1964286	.0178571	.7053571	.2142857	.15	.45	.3375	.0625	.85	.4	.5107143	.4178571	.0696429	.0017857	.4892857	.0714286	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3	1978	.0961538	.4038461	.4038461	.0961538	.9038461	.5	1	0	0	0	0	0	.7857143	.2142857	0	0	.2142857	0	.7857143	.2142857	0	0	.2142857	0	.3296703	.4945055	.1648352	.010989	.6703297	.1758242	.2307692	.4945055	.2472527	.0274725	.7692308	.2747253	.1538462	.4615385	.3296703	.0549451	.8461539	.3846154	.2307692	.4945055	.2472527	.0274725	.7692308	.2747253	.4532967	.4532967	.0906593	.0027473	.5467033	.0934066	1	0	0	0	0	0	.1538462	.4615385	.3296703	.0549451	.8461539	.3846154	1	0	0	0	0	0	.2307692	.4945055	.2472527	.0274725	.7692308	.2747253	1	0	0	0	0	0	.2307692	.4945055	.2472527	.0274725	.7692308	.2747253	.0961538	.4038461	.4038461	.0961538	.9038461	.5	.4532967	.4532967	.0906593	.0027473	.5467033	.0934066	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
